0.000184,749680
0.024781,769820
0.048872,800040
0.056317,800040
0.066215,813370
0.073705,813370
0.078589,821900
0.082864,821900
0.08697,821900
0.093241,840270
0.09685,840270
0.10072,840270
0.1048,840270
0.11092,858640
0.11476,858640
0.11779,858640
0.1227,858640
0.12737,883650
0.1311,883650
0.13481,883650
0.13994,888640
0.14466,888640
0.14838,888640
0.15235,888640
0.15865,908530
0.16217,908530
0.16564,908530
0.16997,908530
0.17576,918430
0.18198,918430
0.18748,918430
0.19276,933220
0.19729,933220
0.2026,933220
0.20827,952830
0.21269,952830
0.21663,952830
0.22295,972270
0.2268,972270
0.23073,972270
0.23432,972270
0.24083,986740
0.24393,986740
0.24815,986740
0.2543,1001100
0.25848,1001100
0.26214,1001100
0.26531,1001100
0.27054,1020100
0.27472,1020100
0.27795,1020100
0.28085,1020100
0.28588,1034200
0.29121,1034200
0.29442,1034200
0.29729,1034200
0.30112,1060700
0.30703,1060700
0.31063,1060700
0.31438,1060700
0.32034,1075600
0.32409,1075600
0.3274,1075600
0.33096,1075600
0.33616,1114600
0.34024,1114600
0.34374,1114600
0.3468,1114600
0.3528,1127600
0.35695,1127600
0.36047,1127600
0.36374,1127600
0.37063,1153000
0.37537,1153000
0.38004,1181700
0.386,1181700
0.38934,1181700
0.39248,1181700
0.39535,1181700
0.3982,1202000
0.40335,1202000
0.40676,1202000
0.40976,1202000
0.41223,1224700
0.41668,1224700
0.42268,1224700
0.42699,1224700
0.43277,1246300
0.43843,1246300
0.44097,1246300
0.44369,1246300
0.44709,1266900
0.45243,1266900
0.45632,1266900
0.4598,1283200
0.46326,1283200
0.46881,1283200
0.47203,1283200
0.47508,1283200
0.47822,1298300
0.48333,1298300
0.4885,1298300
0.49279,1312700
0.49744,1312700
0.50106,1312700
0.50518,1312700
0.50971,1326200
0.51443,1326200
0.51816,1326200
0.52077,1326200
0.52381,1329500
0.5268,1329500
0.53156,1329500
0.53749,1329500
0.54081,1334300
0.54403,1334300
0.55069,1334300
0.55386,1334300
0.55712,1340400
0.56062,1340400
0.56561,1340400
0.56993,1340400
0.57223,1346000
0.57556,1346000
0.58,1346000
0.58529,1346000
0.5898,1352100
0.59281,1352100
0.59763,1352100
0.60105,1352100
0.60424,1357800
0.60784,1357800
0.61352,1357800
0.61869,1357800
0.62367,1358400
0.62975,1358400
0.6404,1362200
0.6469,1362200
0.65286,1362400
0.65792,1362400
0.66298,1362400
0.66687,1362400
0.66982,1363900
0.67302,1363900
0.67799,1363900
0.68228,1363900
0.68522,1368100
0.68805,1368100
0.69107,1368100
0.69479,1368100
0.69969,1368100
0.70331,1368900
0.70699,1368900
0.71141,1368900
0.71537,1368900
0.71915,1373400
0.72294,1373400
0.7288,1373400
0.73204,1375300
0.73604,1375300
0.73987,1375300
0.74636,1375300
0.74992,1375100
0.75488,1375100
0.76175,1375100
0.76509,1378100
0.76912,1378100
0.77508,1378100
0.78131,1378000
0.78495,1378000
0.78864,1378000
0.79487,1378000
0.79846,1379100
0.80217,1379100
0.80692,1379100
0.81276,1374700
0.8171,1374700
0.82219,1374700
0.82652,1374700
0.83022,1372100
0.83301,1372100
0.83631,1372100
0.84009,1372100
0.84525,1372100
0.84852,1369100
0.85205,1369100
0.85648,1369100
0.86065,1370700
0.8642,1370700
0.86751,1370700
0.8706,1370700
0.87463,1370700
0.8795,1367700
0.88314,1367700
0.88654,1367700
0.89185,1366300
0.89565,1366300
0.89953,1366300
0.90345,1366300
0.908,1359700
0.91215,1359700
0.91589,1359700
0.91946,1359700
0.92506,1359700
0.92981,1356600
0.93374,1356600
0.93924,1356600
0.94383,1353000
0.9487,1353000
0.95247,1353000
0.95824,1345400
0.96377,1345400
0.96783,1345400
0.97286,1337100
0.97774,1337100
0.98223,1337100
0.98753,1337100
0.99189,1329900
0.99552,1329900
0.99947,1329900
1.004,1318500
1.0082,1318500
1.0121,1318500
1.0159,1318500
1.0227,1301900
1.0265,1301900
1.0304,1301900
1.0342,1301900
1.0392,1297600
1.0445,1297600
1.049,1297600
1.0555,1286400
1.0608,1286400
1.0641,1286400
1.0689,1286400
1.0733,1274000
1.0771,1274000
1.0809,1274000
1.0875,1266700
1.093,1266700
1.098,1266700
1.1041,1251800
1.1087,1251800
1.1127,1251800
1.1159,1251800
1.1199,1238100
1.1228,1238100
1.1262,1238100
1.1284,1238100
1.1314,1238100
1.1355,1232000
1.1391,1232000
1.1424,1232000
1.145,1232000
1.1479,1221000
1.1538,1221000
1.1569,1221000
1.1604,1221000
1.1635,1221000
1.1672,1205600
1.1706,1205600
1.174,1205600
1.1768,1205600
1.1801,1205600
1.1847,1196600
1.1888,1196600
1.1927,1196600
1.1962,1196600
1.2002,1176300
1.2047,1176300
1.2087,1176300
1.2126,1176300
1.2168,1164500
1.2197,1164500
1.223,1164500
1.2263,1164500
1.2297,1152300
1.2338,1152300
1.2369,1152300
1.2407,1152300
1.2443,1152300
1.2489,1131100
1.2523,1131100
1.2561,1131100
1.2598,1131100
1.2638,1117800
1.268,1117800
1.272,1117800
1.2756,1117800
1.279,1104100
1.2829,1104100
1.2867,1104100
1.2899,1104100
1.2928,1104100
1.2969,1080400
1.3032,1080400
1.3074,1080400
1.3109,1060700
1.3152,1060700
1.319,1060700
1.3226,1060700
1.326,1045500
1.3304,1045500
1.3344,1045500
1.3376,1045500
1.3401,1045500
1.3428,1029900
1.3467,1029900
1.3499,1029900
1.3525,1029900
1.3556,1029900
1.3588,1007400
1.3634,1007400
1.3666,1007400
1.3698,1007400
1.3724,1007400
1.3749,986420
1.3774,986420
1.3804,986420
1.3849,986420
1.3878,986420
1.391,951260
1.3945,951260
1.3983,951260
1.403,951260
1.4073,934490
1.4102,934490
1.4143,934490
1.4172,934490
1.4203,934490
1.4231,916490
1.4269,916490
1.4301,916490
1.4331,916490
1.437,916490
1.4404,898160
1.4451,898160
1.4496,898160
1.4525,898160
1.4558,866170
1.4593,866170
1.4639,866170
1.4693,866170
1.4747,841210
1.4808,841210
1.4849,841210
1.4876,808360
1.4907,808360
1.495,808360
1.4986,808360
1.5018,794420
1.5048,794420
1.508,794420
1.513,794420
1.5168,794420
1.5198,780940
1.5234,780940
1.528,780940
1.534,760980
1.5382,760980
1.5429,760980
1.5482,760980
1.5528,733220
1.5567,733220
1.5637,733220
1.5663,711660
1.5689,711660
1.573,711660
1.5787,711660
1.5824,675900
1.5876,675900
1.5945,675900
1.5997,654460
1.6069,654460
1.6104,654460
1.6135,654460
1.616,625000
1.6199,625000
1.6244,625000
1.6306,594860
1.6354,594860
1.6391,594860
1.6427,594860
1.6454,594860
1.6481,564390
1.651,564390
1.6539,564390
1.6569,564390
1.6617,564390
1.6643,541260
1.6673,541260
1.6705,541260
1.676,541260
1.6793,510470
1.6824,510470
1.6852,510470
1.6908,510470
1.6935,510470
1.6967,487160
1.6995,487160
1.7021,487160
1.706,487160
1.7089,487160
1.7119,455460
1.7152,455460
1.7182,455460
1.7209,455460
1.7251,455460
1.7279,415600
1.7312,415600
1.7339,415600
1.7365,415600
1.7391,415600
1.7431,391550
1.7453,391550
1.7477,391550
1.7503,391550
1.7529,391550
1.7571,391550
1.7594,351300
1.7625,351300
1.7651,351300
1.768,351300
1.7716,351300
1.7765,318620
1.7817,318620
1.7878,318620
1.7908,302390
1.7932,302390
1.7965,302390
1.8003,302390
1.8063,269500
1.8117,269500
1.8161,269500
1.821,244950
1.8264,244950
1.8313,244950
1.8369,244950
