0.24,0.94,-0.85,0.5092,0,0,0,0,0,55,0,0,95,1.6405,0.0068718,194.99,101.64,0.42575,194.83
0.24,7.18,6.35,0.52361,0,0,0,0,0,55,0,0,95,12.499,0.052354,194.22,109.72,0.45961,170.82
0.24,7.42,6.59,0.53256,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.94,0.46051,169.95
0.24,7.42,6.59,0.53681,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.94,0.46051,169.95
0.24,7.42,6.59,0.55784,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.94,0.46051,169.95
0.24,7.42,7.07,0.56256,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.73,0.45965,169.14
0.24,7.42,7.07,0.5654,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.73,0.45965,169.14
0.24,7.42,7.07,0.56676,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.73,0.45965,169.14
0.24,7.42,7.07,0.56805,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.73,0.45965,169.14
0.24,7.42,7.07,0.56964,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.73,0.45965,169.14
0.24,7.42,7.07,0.57196,0,0,0,0,0,55,0,0,95,12.914,0.054095,194.16,109.73,0.45965,169.14
0.24,8.14,7.31,0.57379,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.57524,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.57686,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.5788,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.5814,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.58399,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.58651,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.31,0.58967,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.54,0.46305,167.35
0.24,8.14,7.55,0.59126,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.59269,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.59413,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.59545,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.5969,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.59832,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.59961,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.60099,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.60257,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.14,7.55,0.60402,0,0,0,0,0,55,0,0,95,14.159,0.05931,193.99,110.43,0.46258,166.95
0.24,8.86,7.55,0.60549,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.6075,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.60922,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.61131,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.61331,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.61462,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.61659,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.61816,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.61963,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,8.86,7.55,0.62124,0,0,0,0,0,55,0,0,95,15.402,0.064516,193.81,111.33,0.46633,165.56
0.24,9.34,8.27,0.62261,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.62404,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.62547,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.62696,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.6283,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.62969,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.63118,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.63255,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.63389,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.63521,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.27,0.63666,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.54,0.46723,163.42
0.24,9.34,8.51,0.63809,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.63962,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.64132,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.64293,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.64449,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.64598,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.64805,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.6498,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.65124,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.34,8.51,0.65263,0,0,0,0,0,55,0,0,95,16.229,0.067981,193.67,111.41,0.46669,163.02
0.24,9.58,8.99,0.6543,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.65605,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.65761,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.65905,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.66094,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.66231,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.664,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.66539,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.66707,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,9.58,8.99,0.66853,0,0,0,0,0,55,0,0,95,16.642,0.069712,193.61,111.44,0.46678,161.76
0.24,10.06,9.23,0.66993,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.67164,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.67326,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.67469,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.67617,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.67785,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.67944,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.68148,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.68309,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.23,0.68547,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.85,0.46853,160.43
0.24,10.06,9.71,0.68722,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.68878,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.69033,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.692,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.69347,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.69519,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.69655,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.69802,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.69968,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.06,9.71,0.70116,0,0,0,0,0,55,0,0,95,17.468,0.073169,193.46,111.57,0.46736,159.64
0.24,10.54,9.71,0.70252,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.70395,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.70549,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.70788,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.70962,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.71123,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.71268,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.7142,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.71581,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.54,9.71,0.71742,0,0,0,0,0,55,0,0,95,18.292,0.076622,193.31,112.11,0.46961,158.7
0.24,10.78,9.95,0.7192,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.72073,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.7221,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.72347,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.72502,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.72641,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.72788,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.72934,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.7307,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,10.78,9.95,0.73215,0,0,0,0,0,55,0,0,95,18.704,0.078346,193.24,112.23,0.47011,157.84
0.24,11.26,10.19,0.73355,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.73522,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.73676,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.73831,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.74003,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.7417,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.74312,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.74523,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.74665,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.74794,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.26,10.19,0.74963,0,0,0,0,0,55,0,0,95,19.526,0.081791,193.08,112.6,0.47166,156.51
0.24,11.5,10.91,0.75125,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.75304,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.75504,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.75651,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.75831,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.76027,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.76337,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.24,11.5,10.91,0.76634,0,0,0,0,0,55,0,0,95,19.937,0.083511,192.99,112.38,0.47075,154.87
0.48,12.22,10.91,0.76926,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.7714,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.77288,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.77432,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.77583,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.77751,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.77914,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.48,12.22,10.91,0.78076,0,0,0,0,0,55,0,0,95,21.166,0.17732,192.73,113.12,0.94773,153.45
0.24,12.46,11.15,0.78218,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.78355,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.78528,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.78719,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.7893,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.79114,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.79257,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.79415,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.79561,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.46,11.15,0.79706,0,0,0,0,0,55,0,0,95,21.576,0.090376,192.64,113.2,0.47419,152.59
0.24,12.7,11.63,0.79847,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80023,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80173,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80309,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80478,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80625,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80766,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.80928,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.81102,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,12.7,11.63,0.81253,0,0,0,0,0,55,0,0,95,21.984,0.092089,192.55,113.1,0.47376,151.35
0.24,13.18,12.11,0.81427,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.81585,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.81719,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.81859,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.81995,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.82128,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.8226,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.82398,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.8255,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.82694,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.82836,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.83003,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.83143,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.83287,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.83464,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.83628,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.83833,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.8399,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.84169,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.84316,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.18,12.11,0.84468,0,0,0,0,0,55,0,0,95,22.801,0.095509,192.37,113.22,0.47424,149.65
0.24,13.66,12.35,0.8474,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.84985,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.85251,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.8547,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.85645,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.85795,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.85952,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,13.66,12.35,0.86126,0,0,0,0,0,55,0,0,95,23.616,0.098922,192.17,113.49,0.47537,148.32
0.24,14.38,12.83,0.86328,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.86586,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.86782,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.86944,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.87075,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.87212,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.87355,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.87515,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.38,12.83,0.8767,0,0,0,0,0,55,0,0,95,24.835,0.10403,191.87,113.77,0.47655,146.14
0.24,14.62,13.55,0.87808,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.87961,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.88112,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.88296,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.88476,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.88624,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.88785,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.88948,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.89092,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.55,0.89235,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.39,0.47499,144.55
0.24,14.62,13.79,0.89388,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.89532,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.89681,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.89831,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.89982,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.90128,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.90255,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.90431,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
0.24,14.62,13.79,0.90648,0,0,0,0,0,55,0,0,95,25.24,0.10573,191.76,113.2,0.47416,144.18
